Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-33.7567928,151.0031234,,Item 133,"Supermarket 'Mint Fresh IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 993 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.99,TerryWhite Chemmart Baulkham Hills (Transitioning),Mint Fresh IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.145550
-33.4844355,145.5337073,,Item 133,"Supermarket 'Rose's IGA & Liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 177 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.18,Hillston Pharmacy,Rose's IGA & Liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.146551
-31.4562572,152.7330169,,Item 133,"Supermarket 'Super IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 160 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.16,The Wauchope Pharmacy,Super IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.147551
-35.7198484,147.3165145,,Item 133,"Supermarket 'IGA plus Liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 405 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.41,The Holbrook Pharmacy,IGA plus Liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.148551
-33.8796334,151.2031238,,Item 133,"Supermarket 'Thai Kee IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 125 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.13,TerryWhite Chemmart Haymarket,Thai Kee IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.149550
-30.9537536,148.3833719,,Item 133,"Supermarket 'Coonamble IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 544 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.54,Leonards Pharmacy,Coonamble IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.150550
-35.6304026,144.1277499,,Item 133,"Supermarket 'Barham IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 115 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,TerryWhite Chemmart Pharmacy Barham,Barham IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.152551
-36.0512888,146.9212283,,Item 133,"Supermarket 'IGA Norris Park' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 866 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.87,TerryWhite Chemmart Northend,IGA Norris Park,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.153550
-34.7454675,150.8262283,,Item 133,"Supermarket 'Khan's Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 107 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,Gerringong Pharmacy,Khan's Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.154551
-33.1328551,148.1735968,,Item 133,"Supermarket 'Cunningham's IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 175 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.18,Parkes Pharmacy,Cunningham's IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.155550
-29.5418941,150.5745098,,Item 133,"Supermarket 'Carlo's IGA + Liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 134 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.13,Warialda Pharmacy,Carlo's IGA + Liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.156550
-30.3401737,152.7109896,,Item 133,"Supermarket 'Dorrigo IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 148 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.15,Dorrigo Plateau Pharmacy,Dorrigo IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.157550
-32.3624606,149.5340248,,Item 133,"Supermarket 'Ahmedi's IGA plus Liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 100 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.10,Gulgong Dispensary,Ahmedi's IGA plus Liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.161550
-34.2030108,150.5710082,,Item 133,"Supermarket 'Thirlmere IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 159 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.16,Thirlmere Pharmacy,Thirlmere IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.165551
-31.5108053,150.6786676,,Item 133,"Supermarket 'Carlo's IGA + Liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 631 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.63,Quirindi Pharmacy,Carlo's IGA + Liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.169550
-33.7543736,151.2962391,,Item 133,"Supermarket 'IGA Local Grocer Dee Why Beach' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 654 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.65,Chemist Warehouse Dee Why,IGA Local Grocer Dee Why Beach,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.173550
-33.565884,148.6605093,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 161 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.16,Canowindra Pharmacy,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.177551
-32.916999,151.6745856,,Item 133,"Supermarket 'Ritchies Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.66 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.66,Priceline Pharmacy Wallsend,Ritchies Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.181550
-33.890982550000004,151.13697539999998,,Item 133,"Supermarket 'SUPA IGA Summer Hill' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 151 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'SUPA IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 165 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.15,Centre Pharmacy Soul Pattinson Chemist,SUPA IGA Summer Hill,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.185551
-32.389022,150.68553880000002,,Item 133,"Supermarket 'McLaren's IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 118 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'IGA Plus' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 145 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,Denman Pharmacy,McLaren's IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.189550
-35.9124516,145.6892192,,Item 133,"Supermarket 'Barooga IGA Local Grocer + Liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 149 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.15,Unknown Pharmacy,Barooga IGA Local Grocer + Liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.190550
-33.7786076,151.2856062,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 114 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,Freshwater Village Pharmacy,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.191550
-33.8685486,151.2074143,,Item 133,"Supermarket 'Locali by Romeo's IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 116 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,Chemist Warehouse Sydney - George Street,Locali by Romeo's IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.192551
-34.74293,146.5535808,,Item 133,"Supermarket 'Narrandera IGA and Liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 115 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,TerryWhite Chemmart Pharmacy Narrandera,Narrandera IGA and Liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.193551
-34.2903232,150.5791482,,Item 133,"Supermarket 'Khan's SupaIGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 105 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,Caremore Bargo Pharmacy,Khan's SupaIGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.194551
-35.6427763,145.5768562,,Item 133,"Supermarket 'IGA Finley + Liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 221 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.22,Finley Pharmacy,IGA Finley + Liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.195551
-33.9324554,150.8128102,,Item 133,"Supermarket 'IGA Austral' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 295 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.30,Austral Pharmacy,IGA Austral,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.196551
-33.6466763,151.3133588,,Item 133,"Supermarket 'IGA Local Grocer' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.13 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.13,Newport Pharmacy,IGA Local Grocer,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.198551
-31.498982,145.8390591,,Item 133,"Supermarket 'Burgess IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 117 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,The John Mitchell Pharmacy,Burgess IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.199551
-30.0900144,145.9342345,,Item 133,"Supermarket 'Khan's Supa IGA Plus Liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 205 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.21,The Towers Drug Co Pharmacy,Khan's Supa IGA Plus Liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.200551
-33.9654795,151.0897731,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 102 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.10,Harrington's Pharmacy,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.201550
-33.8861919,151.0116493,,Item 133,"Supermarket 'Sefton IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 918 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.92,Chester Hill Chemist Discount Centre,Sefton IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.202551
-33.0892178,147.1500133,,Item 133,"Supermarket 'IGA Condobolin' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 203 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.20,Shortis & Timmins Pharmacy,IGA Condobolin,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.203550
-32.8585803,149.9760332,,Item 133,"Supermarket 'Ahmedi’s IGA Kandos' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 182 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.18,Kandos-Rylstone Pharmacy,Ahmedi’s IGA Kandos,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.204551
-31.4354439,152.9014552,,Item 133,"Supermarket 'Hastings Co-op IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 151 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.15,Plunketts TerryWhite Chemmart Port Macquarie,Hastings Co-op IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.205551
-33.2833326,149.104122,,Item 133,"Supermarket 'Ashcroft Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 363 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.36,Blooms The Chemist Orange,Ashcroft Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.207072
