osm_id,name,brand,brand_classified,lat,lon,area_sqm,address,operator,source
way/1088332200,Woolworths,Woolworths,woolworths,-38.067695,145.143444,2506.4,102-114 Gladesville Boulevard,Woolworths Group,way
way/1089595970,IGA,IGA,iga,-31.952576,116.019025,1228.2,,,way
way/1090883541,ALDI,ALDI,aldi,-37.654046,145.513556,1972.7,175 Maroondah Highway,,way
way/1102761483,Woolworths Metro,Woolworths Metro,woolworths,-33.911256,151.155058,2941.7,"258-272 Illawarra Road, Marrickville",Woolworths Group,way
way/1104861025,Thai Hung Supermarket,,independent,-33.912036,151.155228,419.2,"309 Illawarra Road, Marrickville",,way
way/1104861099,Thuc Pham A Chau,,independent,-33.9118,151.155409,263.1,"297 Illawarra Road, Marrickville",,way
way/1105684358,Coles,Coles,coles,-37.784899,145.315294,3278.6,"89 Brice Avenue, Mooroolbark, VIC, 3138",Coles Group,way
way/1106498815,Filo Pride,,independent,-33.910886,151.157579,120.9,,,way
way/1108421439,Woolworths,Woolworths,woolworths,-33.786317,151.198078,2436.6,,Woolworths Group,way
way/1110477944,Aldi,Aldi,aldi,-27.946887,153.395404,1733.4,"147 Central Street, Labrador, QLD, 4215",,way
way/1111001558,,,independent,-31.955574,141.46429,966.2,,,way
way/1112685714,ALDI,ALDI,aldi,-33.719822,150.710439,1054.6,80-98 Borrowdale Way,,way
way/1112685719,Woolworths,Woolworths,woolworths,-33.720044,150.710841,2405.0,,Woolworths Group,way
way/1115085361,Kung Fu Grocery,,independent,-33.911935,151.155319,452.8,"303-305 Illawarra Road, Marrickville",,way
way/1116484455,Aldi,Aldi,aldi,-31.548372,115.640435,2028.0,"2 Kakadu Road, Yanchep, WA, 6035",Aldi Australia,way
way/1119512080,Lai Grocery,,independent,-37.78493,145.314335,104.6,"73 Brice Avenue, Mooroolbark, VIC, 3138",,way
way/1119583930,Farm Fresh,,independent,-36.384159,145.400542,502.7,293 Maude Street,,way
way/1126613072,(Under Construction),,independent,-31.878562,118.148464,1410.6,,,way
way/1126675745,Coles,Coles,coles,-26.662812,153.050386,5330.4,141 Jones Road,Coles Group,way
way/1130583320,Luke's Supa IGA,,iga,-26.944694,152.565999,1719.0,,,way
way/1136568142,Winchelsea Wholefoods,,independent,-38.243455,143.989973,110.4,25 Main Street,,way
way/1136568143,Winchelsea IGA,IGA,iga,-38.243576,143.989852,422.1,29 Main Street,,way
way/1137141886,Win Grocery,,independent,-37.784293,145.310516,72.9,"49 Manchester Road, Mooroolbark, VIC, 3138",,way
way/1137947057,KKJ Grocery,,independent,-37.785683,145.311237,92.6,"62 Manchester Road, Mooroolbark, VIC, 3138",,way
way/1137947061,Masala Pantry,,independent,-37.785857,145.311202,105.2,"54 Manchester Road, Mooroolbark, VIC, 3138",,way
way/1138559432,Whites IGA Forest Glen,IGA,iga,-26.687595,153.006698,3119.0,"15 Grammar School Way, Forest Glen, QLD, 4556",Whites,way
way/1144990825,Loja Hadomi,,independent,-9.01361,125.360833,207.5,,,way
way/1147918822,Indian Gourmet Cannington,,independent,-32.025992,115.943882,410.1,,,way
way/1149050187,Coles Local,Coles Local,coles,-37.824127,145.097104,2069.7,"126 Union Road, Surrey Hills, VIC, 3127",Coles Group,way
way/1150051053,Coles,Coles,coles,-31.909649,115.848739,3329.9,"Flinders Street & Wiluna Street, Yokine, WA, 6060",Coles Group,way
way/1151412746,Champions SUPA IGA,IGA,iga,-36.740195,144.265895,2686.2,"3 Wood Street, Long Gully, VIC, 3550",Champions IGA,way
way/1154885235,ALDI,ALDI,aldi,-27.574575,153.026029,1791.1,"115 Postle Street, Acacia Ridge, 4110",,way
way/1156217243,NQR,,nqr,-37.802779,145.309191,773.8,"518 Mount Dandenong Road, Kilsyth, VIC, 3137",Tradeorigins Pty Ltd,way
way/1156834170,Coles,Coles,coles,-32.063765,115.781814,4852.7,,Coles Group,way
way/1158335085,ALDI,ALDI,aldi,-33.795099,151.188265,791.1,256-260 Victoria Avenue,,way
way/1159825836,Ritchies,Ritchies,ritchies,-37.84773,145.233024,1116.3,"24-29 The Mall, Wantirna, VIC, 3152",Ritchies,way
way/1163527653,Aldi,Aldi,aldi,-38.310486,144.317906,1683.1,14-18 Winki Way,,way
way/1164081219,Udaya Supermart,,independent,-33.809316,150.971998,1603.0,"Station Street, Wentworthville, NSW, 2145",,way
way/1166006850,Woolworths,Woolworths,woolworths,-37.89831,145.231809,2089.9,"1385 Ferntree Gully Road, Scoresby, VIC, 3179",Woolworths Group,way
way/1168421276,Foodland,Foodland,foodland,-35.254336,139.454162,887.6,,,way
way/1169751749,Aldi,Aldi,aldi,-33.849458,150.996546,1863.8,,,way
way/1173626179,IGA Hatton Vale,,iga,-27.553831,152.48174,24890.1,"1 Fairway Drive, Hatton Vale, QLD, 4341",IGA Australia,way
way/1173864407,ALDI,ALDI,aldi,-32.87615,151.639667,1690.0,,,way
way/1174490505,Foodworks,Foodworks,foodworks,-33.962653,151.247174,272.8,"1214 Anzac Parade, Malabar, NSW, 2036",,way
way/1174738811,Valerie's Pantry,,independent,-38.173297,144.344292,168.9,"138 High Street, Belmont, VIC, 3216",,way
way/1175831941,ALDI,ALDI,aldi,-27.1816,151.264076,1774.5,"34 Archibald Street, Dalby, QLD, 4405",,way
way/1176513914,Foodworks,Foodworks,foodworks,-14.924915,133.068462,971.2,,,way
way/1181238770,Peries IGA Nanango,,iga,-26.669281,152.000866,1923.0,62 Fitzroy Street,,way
way/1183395263,IGA,IGA,iga,-38.214193,145.381622,664.3,,,way
way/1185033336,Woolworths,Woolworths,woolworths,-37.789434,145.158247,3410.3,"958-978 Doncaster Road, Doncaster East, VIC, 3109",Woolworths Group,way
way/1185225765,IGA Knoxfield Plus Liquor,IGA,iga,-37.894306,145.249741,485.5,"1579 Ferntree Gully Road, Knoxfield, VIC, 3180",,way
way/1186783905,IGA,IGA,iga,-32.909708,151.612046,701.0,,,way
way/1187579219,Prime Products,,independent,-32.108309,115.938777,1028.2,,,way
way/1188874629,Woolworths,Woolworths,woolworths,-37.534612,144.960419,3948.1,,Woolworths Group,way
way/1189940215,Aldi,Aldi,aldi,-35.530231,138.638191,1658.8,56-60 Adelaide Road,ALDI,way
way/1189940220,Drakes,Drakes,drakes,-35.347967,138.621278,694.5,"30-34 Victor Harbor Road, Mount Compass, SA, 5210",,way
way/1191856043,Spar,Spar,spar,-35.156503,150.599726,770.6,"167 Jacobs Drive, Sussex Inlet, NSW, 2540",,way
way/1194913954,Woolworths,Woolworths,woolworths,-26.758206,152.854353,2193.6,,,way
way/1195950257,Aurora Kakadu Lodge,,independent,-12.664098,132.836532,297.0,,,way
way/1196046247,Loja Mean Diak,,independent,-9.207234,124.355932,703.4,,,way
way/1196866698,Loja 21 de Julho,,independent,-9.202905,124.369345,351.0,,,way
way/1197241702,,,independent,-9.211091,124.344815,420.2,,,way
way/1197253154,Aldi Newton,,aldi,-34.876149,138.684324,1956.7,,Aldi,way
way/1200754490,Star Belu Way,,independent,-9.205285,124.364859,697.3,Rua de Sanane,,way
way/1200763761,Loja EJ Store,,independent,-9.206774,124.35961,382.4,,,way
way/1201483711,Loja JOFI,,independent,-9.20661,124.360538,171.1,,,way
way/1203092130,IGA,IGA,iga,-33.82354,151.108126,337.9,"240 Morrison Road, Putney, NSW, 2112",,way
way/1204126162,Supermarket,,independent,-9.26921,124.352764,157.1,,,way
way/1206537053,Foodworks,Foodworks,foodworks,-35.791515,150.229217,442.7,534 George Bass Drive,,way
way/1207076046,ALDI,ALDI,aldi,-37.488687,144.59176,1810.7,,,way
way/1209741792,Coles,Coles,coles,-27.589926,153.06066,2985.6,663 Beenleigh Road,Coles Group,way
way/1218401498,IGA Queen Street Village,IGA,iga,-27.971131,153.409441,3514.9,,,way
way/1218742838,Coles,,coles,-38.179007,146.562068,7200.2,"2 Marshalls Road, Traralgon, VIC, 3844",coles,way
way/1219529102,Aldi,Aldi,aldi,-35.123237,139.263063,1719.1,,,way
way/1222887875,Win-Win Supermarket,,independent,-31.845207,115.848525,749.6,,,way
way/1223372122,Coles,Coles,coles,-28.21462,152.03224,3904.6,81 Palmerin Street,Coles Group,way
way/1223391922,Woolworths,Woolworths,woolworths,-28.214892,152.031501,3602.6,81 Palmerin Street,Woolworths Group,way
way/1223610417,Rose City Fruits,,independent,-28.214882,152.032498,191.7,81 Palmerin Street,,way
way/1228341858,Sacca's Fine Foods,,independent,-37.732145,144.951687,2072.3,"172 Gaffney Street, 3058",,way
way/1228734899,Woolworths,Woolworths,woolworths,-35.089166,138.875536,7228.6,,Woolworths Group,way
way/1228972108,Coles,Coles,coles,-30.75014,121.472931,6202.9,,Coles Group,way
way/1230028094,Maiden Gully IGA,IGA,iga,-36.743316,144.206951,1323.1,,IGA,way
way/1230471226,ALDI,ALDI,aldi,-35.37966,149.197758,1744.5,,,way
way/1234494581,Woolworths,Woolworths,woolworths,-38.19877,144.319124,3331.6,,Woolworths Group,way
way/1234494593,Coles,Coles,coles,-38.199984,144.31662,7065.5,173-199 Pioneer Road,Coles Group,way
way/1240042206,Woolworths,Woolworths,woolworths,-27.485064,152.992326,4604.2,,Woolworths Group,way
way/1241623605,Hanaromart,,independent,-27.484958,152.992109,1007.4,,,way
way/1241623629,Coles,Coles,coles,-27.484885,152.992702,3604.1,"9 Sherwood Road, 4066",Coles Group,way
way/1241845909,Go Win Supermarket,,independent,-33.909721,151.103093,502.0,,,way
way/1242196363,Halal Inn,,independent,-32.072021,116.002765,232.0,,,way
way/1243104198,IGA,IGA,iga,-27.892395,153.337462,1831.0,,,way
way/1245440680,Coles Local,Coles Local,coles,-27.493425,152.978274,3167.2,216 Moggill Road,Coles Group,way
way/1248719559,Aldi,Aldi,aldi,-31.085015,150.926379,1943.9,,,way
way/1250385871,Coles,Coles,coles,-12.376452,130.881323,3570.6,,Coles Group,way
way/1250385879,Woolworths,Woolworths,woolworths,-12.373422,130.881346,5302.0,,Woolworths Group,way
way/1261404386,Foodworks,Foodworks,foodworks,-37.954331,145.212515,310.1,"42-44 Brady Road, Dandenong North, VIC, 3175",,way
way/1263443595,Foodworks,Foodworks,foodworks,-27.499557,153.403953,259.2,,,way
way/1266572407,Cornetts IGA,,iga,-26.407165,146.241056,1738.8,22 Sturt Street,,way
way/1269009619,Woolworths,Woolworths,woolworths,-33.95097,115.076065,6618.5,WA,Woolworths Group,way
way/1271066938,Woolworths,Woolworths,woolworths,-31.634845,152.75505,3537.5,,Woolworths Group,way
way/1271099717,Woolworths,Woolworths,woolworths,-27.506489,152.947452,3205.5,,Woolworths Group,way
way/1271606433,Prime Sun Asian Groceries,,independent,-37.87719,145.221234,92.1,"1306 High Street Road, Wantirna South, VIC, 3152",,way
way/1271606441,Foodworks,Foodworks,foodworks,-37.877226,145.221977,390.6,"1324 High Street Road, Wantirna South, VIC, 3152",,way
way/1271664562,SUPA IGA,IGA,iga,-31.457773,152.82824,2176.9,"15 Chancellors Drive, Thrumster, NSW, 2444",,way
way/1271732757,European Food Wholesalers,,independent,-31.946697,115.858222,2931.2,"101 Aberdeen Street, Northbridge, WA, 6003",,way
way/1273010238,Willaura Supermarket,,independent,-37.547908,142.739866,448.6,,,way
way/1275123571,Woolworths,Woolworths,woolworths,-33.739306,151.209526,4337.4,,Woolworths Group,way
way/1275123572,ALDI,ALDI,aldi,-33.738678,151.210729,953.9,56-58 Glen Street,,way
way/1276679562,Aldi,Aldi,aldi,-34.965644,138.553847,1827.0,,,way
way/1277806797,ALDI,ALDI,aldi,-32.31441,115.754457,2660.3,,,way
way/1277807885,Woolworths,Woolworths,woolworths,-17.087488,145.77408,5015.6,,Woolworths Group,way
way/1279306833,IGA,IGA,iga,-34.635731,148.026283,1874.5,,Mawhood's,way
way/1279897391,Woolworths,Woolworths,woolworths,-27.708693,153.096605,4906.7,"Logan Reserve, QLD, 4133",Woolworths Group,way
way/1284916971,Horn Island Supermarket,,independent,-10.593527,142.247439,969.9,,,way
way/1285338811,Woolworths,Woolworths,woolworths,-24.888089,152.319439,4004.1,,Woolworths Group,way
way/1286036644,ALDI,ALDI,aldi,-24.889747,152.318095,1785.5,123 Takalvan Street,,way
way/1286151663,Spar,Spar,spar,-24.42389,145.46444,531.0,,,way
way/1286477901,Woolworths,Woolworths,woolworths,-35.23859,149.065242,4067.7,Benjamin Way,Woolworths Group,way
way/1286477920,Coles,Coles,coles,-35.237798,149.064693,4295.4,Benjamin Way,Coles Group,way
way/1287305990,The Source Bulk Foods,The Source Bulk Foods,independent,-35.238282,149.065391,65.4,Benjamin Way,,way
way/1287531129,Aldi,Aldi,aldi,-35.238057,149.063642,1192.1,Benjamin Way,,way
way/1289093272,IGA Lameroo,IGA,iga,-35.329133,140.516543,882.0,"68 Railway Terrace North, Lameroo, SA, 5302",,way
way/1291884861,FoodWorks,,foodworks,-24.879152,152.355114,856.3,,,way
way/1294910135,ALDI,ALDI,aldi,-32.096332,115.784659,1927.8,"Burgundy Crescent, Spearwood, WA, 6163",,way
way/1295555528,Woolworths,Woolworths,woolworths,-36.136772,144.727313,4931.4,,Woolworths Group,way
way/1298874461,,,independent,-14.239125,129.520924,2401.9,,,way
way/1298946074,ALDI,ALDI,aldi,-32.408719,115.759323,1408.2,420 Secret Harbour Boulevard,,way
way/1298946077,Woolworths,Woolworths,woolworths,-32.407777,115.758612,4132.7,"420 Warnbro Sound Avenue, 6173",Woolworths Group,way
way/1298946079,Coles,Coles,coles,-32.409447,115.759516,3645.9,,Coles Group,way
way/1301075416,Woolworths,Woolworths,woolworths,-31.090747,150.918951,4846.5,,Woolworths Group,way
way/1301257943,Wholefood Merchants,,independent,-37.882329,145.272668,1271.7,"794 Burwood Highway, Ferntree Gully, VIC, 3156",,way
way/1301257947,Wholefood Merchants,,independent,-37.882975,145.272813,466.1,"1849 Ferntree Gully Road, Ferntree Gully, VIC, 3156",,way
way/1302527208,IGA Supermarket,IGA,iga,-29.430362,147.980046,1543.4,,,way
way/1303177003,Aldi,Aldi,aldi,-27.644696,153.120134,1749.9,392-396 Kingston Road,,way
way/1303201333,Woolworths,Woolworths,woolworths,-27.422387,153.03425,3487.8,,Woolworths Group,way
way/1303208265,Aldi,Aldi,aldi,-27.422622,153.034819,1317.8,,,way
way/1303208273,Coles,Coles,coles,-27.422035,153.035265,3843.9,,Coles Group,way
way/1304559313,Foodworks,Foodworks,foodworks,-37.610436,144.933365,247.2,"130-132 Hothlyn Drive, Craigieburn, VIC, 3064",,way
way/1304656952,Normanton Stop Shop,Friendly Grocer,friendly_grocer,-17.676182,141.072145,625.1,,,way
way/1305653406,Peries IGA,IGA,iga,-26.318686,151.873649,599.0,,,way
way/1309186570,Foodworks,Foodworks,foodworks,-38.079324,145.450526,329.0,"106 Henry Road, Pakenham, VIC, 3810",,way
way/1311127227,Woolworths Metro,Woolworths Metro,woolworths,-33.712761,151.146938,646.4,"Bobbin Head Road, 2074",Woolworths Group,way
way/1313761958,All Foods Market Cooloonganup IGA,IGA,iga,-32.295467,115.76277,2532.8,,,way
way/1317990126,Coles,Coles,coles,-27.509031,153.026016,4696.2,,Coles Group,way
way/1319572454,Coles,Coles,coles,-32.10594,115.938407,3216.5,,Coles Group,way
way/1320078094,Woolworths,Woolworths,woolworths,-32.064399,115.857492,3088.6,WA,Woolworths Group,way
way/1320517031,Aldi,Aldi,aldi,-27.680941,153.115932,1597.3,50-58 Bourke Street,,way
way/1325692095,Aldi,Aldi,aldi,-37.83505,144.652016,1913.6,,,way
way/1327106891,KFL Supermarkets,KFL Supermarkets,independent,-37.782581,144.864282,2566.7,"227 Ballarat Road, Braybrook, VIC, 3019",LAY BROTHERS PTY LTD,way
way/1328360217,Coles,Coles,coles,-37.854754,145.182809,4201.1,495-511 Burwood Highway,Coles Group,way
way/1328360220,Aldi,Aldi,aldi,-37.855502,145.182309,1589.0,495 Burwood Highway,,way
way/1333721805,Foodworks,Foodworks,foodworks,-24.862144,151.122742,863.8,,,way
way/1337970119,ZoZam,,independent,-37.785682,145.313792,195.7,"66-74 Brice Avenue, Mooroolbark, VIC, 3138",,way
way/1337978066,Foster IGA,IGA,iga,-38.652764,146.201838,938.4,58-64 Main Street,,way
way/1337978089,Foodworks Foster,Foodworks,foodworks,-38.652244,146.201172,466.4,37 Main Street,,way
way/1341420167,Griffith Grocer,,independent,-35.328388,149.143006,620.0,2 Barker Street,,way
way/1341511245,Woolworths,Woolworths,woolworths,-38.196463,146.534235,3716.1,,Woolworths Group,way
way/1343266921,Coles,Coles,coles,-37.756892,145.313458,3351.8,"239-241 Maroondah Highway, Chirnside Park, VIC, 3116",Coles Group,way
way/1343272640,Woolworths,Woolworths,woolworths,-37.757694,145.313762,4011.3,"239-241 Maroondah Highway, Chirnside Park, VIC, 3116",Woolworths Group,way
way/1343511837,Aldi,Aldi,aldi,-34.904958,138.533976,1919.6,,,way
way/1347944913,Harris Farm Markets,Harris Market Farms,harris_farm,-27.477713,153.011577,647.2,,,way
way/1347944915,Woolworths,Woolworths,woolworths,-27.477687,153.011262,991.6,,Woolworths Group,way
way/1348189735,Kapunda Foodland,,foodland,-34.343731,138.912594,2305.4,"113 Main Street, Kapunda, SA, 5373",,way
way/1349148360,ALDI,ALDI,aldi,-37.756102,145.312099,1679.0,"239-241 Maroondah Highway, Chirnside Park, VIC, 3116",,way
way/1351776376,Aldi,Aldi,aldi,-21.105858,149.170009,2175.1,,,way
way/1360679667,IGA,IGA,iga,-24.855516,152.343316,2674.7,,,way
way/1364440694,Casey Superstore,,independent,-35.159802,149.100553,310.3,,,way
way/1369162051,Coles,Coles,coles,-33.713883,150.310452,3051.2,,Coles Group,way
way/1370480220,IGA Mount Morgan,IGA,iga,-23.644569,150.387709,825.9,38 Dee Street,,way
way/1370686391,Leon Shop Supermarket,,independent,-9.070437,143.208929,1359.0,,,way
way/1370686392,HI-MART Supermarket,,independent,-9.069735,143.209811,2127.6,,,way
way/1372042725,New Century,,independent,-9.0679,143.2099,1168.4,,,way
way/1377207525,Foodworks,Foodworks,foodworks,-34.903645,150.622271,1819.0,"Isa Road, Worrigee, NSW, 2540",,way
way/1379436274,Aldi,Aldi,aldi,-23.357007,150.521287,1821.0,,,way
way/1382153153,Aldi,Aldi,aldi,-23.397215,150.506442,2028.4,,,way
way/1383513191,IGA,IGA,iga,-28.391408,152.612263,203.7,,,way
way/1384823152,Divya Indian Groceries,,independent,-37.86139,145.252469,91.9,"102 Coleman Road, Boronia, VIC, 3155",,way
way/1387137327,Woolworths,Woolworths,woolworths,-37.067822,144.222358,3936.7,,Woolworths Group,way
way/1408218586,Woolworths,Woolworths,woolworths,-26.692984,153.091762,2387.4,,Woolworths Group,way
way/1409944143,Star Point Groceries,,independent,-32.900524,144.300589,908.9,,,way
way/1412755017,Woolworths Metro Smith Street,Woolworths Metro,woolworths,-37.797902,144.98422,678.7,"377-379 Smith Street, Fitzroy, 3065",Woolworths Group,way
way/1413179991,Macdonald Downs Station Store,,independent,-22.612927,135.036434,231.3,,,way
way/1415855891,Aldi,Aldi,aldi,-28.655168,151.936842,1875.6,"Davadi Street, Stanthorpe, QLD, 4380",Aldi Süd Group,way
way/1415855915,Spanos IGA,IGA,iga,-28.655766,151.936459,1911.6,,,way
way/1416649281,,,independent,-31.93966,141.457018,515.0,,,way
way/1418230890,,,independent,-31.954346,141.469108,654.8,,,way
way/1420201700,IGA Maylands,IGA,iga,-31.929056,115.891903,714.4,,,way
way/1422401681,Coles,Coles,coles,-33.997608,150.740631,2921.4,,Coles Group,way
way/1422401684,Woolworths,Woolworths,woolworths,-34.000316,150.740555,3090.2,,Woolworths Group,way
way/1426331739,Friendly Grocer,,friendly_grocer,-26.46019,152.675014,324.8,,,way
way/1428187914,Coles,Coles,coles,-32.776949,151.640395,2382.9,"1A Taylor Avenue, Thornton, 2322",Coles Group,way
way/1429192814,Drakes,Drakes,drakes,-34.859018,138.635492,1864.1,163-169 Fosters Road,Drakes,way
way/1430520653,Farmer Jack's,,independent,-31.949853,115.824782,1500.3,180 Rokeby Road,,way
way/1433665919,Foodworks,Foodworks,foodworks,-25.371478,151.122236,881.0,,,way
way/1435592991,IGA,IGA,iga,-25.591573,151.298738,883.4,,,way
way/1436307730,North Street Supermarket,,independent,-37.704923,144.945389,403.0,,,way
way/1441771318,,,independent,-10.159342,142.167921,725.2,,,way
way/1443875399,Peries IGA Wandal,,iga,-23.368967,150.497726,847.5,"3 Wandal Road, Wandal, QLD, 4700",,way
way/1444107597,Foodworld Boroko,,independent,-9.449645,147.196594,13352.8,,,way
way/1453556737,Woolworths,Woolworths,woolworths,-34.311278,148.29146,2947.3,,Woolworths Group,way
way/1453791147,IGA,IGA,iga,-34.312601,148.295958,1560.8,,Donges,way
way/1456605791,Woolworths,Woolworths,woolworths,-33.6755,151.302343,4465.6,,Woolworths Group,way
way/1457050910,NT Oriental Emporium,,independent,-12.397786,130.855513,1374.5,"305 Bagot Road, Coconut Grove, NT, 0810",,way
way/1458202870,IGA Jubilee Plus,IGA,iga,-37.855353,144.590137,1177.7,,,way
way/1459470743,IGA Local Grocer Officer,IGA,iga,-38.066467,145.388561,461.8,27 Golden Banksia Drive,,way
way/1459753190,Foodworks,Foodworks,foodworks,-32.244316,147.356464,510.6,,,way
way/1460153064,Aldi,Aldi,aldi,-38.118422,145.345903,1541.2,,,way
way/1460426862,IGA,IGA,iga,-33.763105,150.869198,441.5,,,way
way/1465102176,IGA,IGA,iga,-38.12572,146.573217,550.9,"21 Main Street, Glengarry, VIC, 3854",,way
way/1465505654,Belmore Road Grocer,,independent,-32.728489,151.557769,477.4,23 Belmore Road,,way
way/1466665536,MCQ Supermarket,,independent,-31.856712,115.907121,2734.3,"688 Marshall Road, Malaga, WA, 6090",,way
